qid,query,docno,docid,score,rank
1116380,what is a nonconformity earth science,1422755,1422755,0.87027735,18
1116380,what is a nonconformity earth science,3588232,3588232,0.869468,19
1116380,what is a nonconformity earth science,6993311,6993311,0.8686091,20
1116380,what is a nonconformity earth science,283258,283258,0.8682358,21
1116380,what is a nonconformity earth science,1422756,1422756,0.8676145,22
1116380,what is a nonconformity earth science,5752657,5752657,0.8669524,23
1116380,what is a nonconformity earth science,521337,521337,0.8663895,24
1116380,what is a nonconformity earth science,8119446,8119446,0.86627495,25
1116380,what is a nonconformity earth science,1537450,1537450,0.865749,26
1116380,what is a nonconformity earth science,765642,765642,0.8657042,27
1116380,what is a nonconformity earth science,283265,283265,0.865363,28
1116380,what is a nonconformity earth science,8100545,8100545,0.864476,29
1116380,what is a nonconformity earth science,2302570,2302570,0.8630514,30
1116380,what is a nonconformity earth science,1635678,1635678,0.86297774,31
1116380,what is a nonconformity earth science,283263,283263,0.8622503,32
1116380,what is a nonconformity earth science,1422754,1422754,0.86169446,33
1116380,what is a nonconformity earth science,1537442,1537442,0.86048627,34
1116380,what is a nonconformity earth science,521344,521344,0.8604206,35
1116380,what is a nonconformity earth science,5752652,5752652,0.8598833,36
1116380,what is a nonconformity earth science,444974,444974,0.85987556,37
1116380,what is a nonconformity earth science,2302571,2302571,0.85809267,38
1116380,what is a nonconformity earth science,1635680,1635680,0.85747075,39
1116380,what is a nonconformity earth science,684563,684563,0.8569604,40
1116380,what is a nonconformity earth science,1537448,1537448,0.8567989,41
1116380,what is a nonconformity earth science,1645711,1645711,0.85674155,42
1116380,what is a nonconformity earth science,765643,765643,0.85661465,43
1116380,what is a nonconformity earth science,5752654,5752654,0.8564292,44
1116380,what is a nonconformity earth science,765645,765645,0.85609114,45
1116380,what is a nonconformity earth science,631532,631532,0.85586095,46
1116380,what is a nonconformity earth science,521339,521339,0.85450834,47
1116380,what is a nonconformity earth science,521342,521342,0.8539902,48
1116380,what is a nonconformity earth science,521345,521345,0.85371655,49
1116380,what is a nonconformity earth science,3588234,3588234,0.8533928,50
1116380,what is a nonconformity earth science,521338,521338,0.8532332,51
1116380,what is a nonconformity earth science,283260,283260,0.8527683,52
1116380,what is a nonconformity earth science,5993459,5993459,0.8525094,53
1116380,what is a nonconformity earth science,4118332,4118332,0.8519852,54
1116380,what is a nonconformity earth science,4118337,4118337,0.8519751,55
1116380,what is a nonconformity earth science,2302565,2302565,0.8515893,56
1116380,what is a nonconformity earth science,2960673,2960673,0.8515675,57
1116380,what is a nonconformity earth science,3588233,3588233,0.85156083,58
1116380,what is a nonconformity earth science,4118339,4118339,0.85120445,59
1116380,what is a nonconformity earth science,1422760,1422760,0.8506509,60
1116380,what is a nonconformity earth science,6993313,6993313,0.84948504,61
1116380,what is a nonconformity earth science,765646,765646,0.8492701,62
1116380,what is a nonconformity earth science,521340,521340,0.84874034,63
1116380,what is a nonconformity earth science,8784326,8784326,0.84842676,64
1116380,what is a nonconformity earth science,1422759,1422759,0.84821117,65
1116380,what is a nonconformity earth science,765644,765644,0.8479556,66
1116380,what is a nonconformity earth science,2302566,2302566,0.847787,67
1116380,what is a nonconformity earth science,1012460,1012460,0.84763026,68
1116380,what is a nonconformity earth science,2302569,2302569,0.84724665,69
1116380,what is a nonconformity earth science,3588238,3588238,0.8470105,70
1116380,what is a nonconformity earth science,1537445,1537445,0.8459009,71
1116380,what is a nonconformity earth science,283262,283262,0.8458315,72
1116380,what is a nonconformity earth science,283264,283264,0.8455679,73
1116380,what is a nonconformity earth science,1537446,1537446,0.8454033,74
1116380,what is a nonconformity earth science,5752655,5752655,0.84507835,75
1116380,what is a nonconformity earth science,1935531,1935531,0.84336627,76
1116380,what is a nonconformity earth science,684558,684558,0.84245765,77
1116380,what is a nonconformity earth science,4118334,4118334,0.8416108,78
1116380,what is a nonconformity earth science,3588237,3588237,0.83868134,79
1116380,what is a nonconformity earth science,1242073,1242073,0.838532,80
1116380,what is a nonconformity earth science,6938529,6938529,0.8381225,81
1116380,what is a nonconformity earth science,8100541,8100541,0.8378,82
1116380,what is a nonconformity earth science,6993305,6993305,0.8375465,83
1116380,what is a nonconformity earth science,765639,765639,0.8375139,84
1116380,what is a nonconformity earth science,4118336,4118336,0.8374666,85
1116380,what is a nonconformity earth science,521343,521343,0.83718026,86
1116380,what is a nonconformity earth science,5104779,5104779,0.83674467,87
1116380,what is a nonconformity earth science,4523802,4523802,0.83605003,88
1116380,what is a nonconformity earth science,684560,684560,0.83587444,89
1116380,what is a nonconformity earth science,2626982,2626982,0.8347557,90
1116380,what is a nonconformity earth science,568198,568198,0.8346772,91
1116380,what is a nonconformity earth science,2626979,2626979,0.8326995,92
1116380,what is a nonconformity earth science,5406796,5406796,0.83140624,93
1116380,what is a nonconformity earth science,6938527,6938527,0.830739,94
1116380,what is a nonconformity earth science,8784328,8784328,0.83038867,95
1116380,what is a nonconformity earth science,1537441,1537441,0.8299472,96
1116380,what is a nonconformity earth science,675680,675680,0.8287245,97
1116380,what is a nonconformity earth science,444969,444969,0.8285085,98
1116380,what is a nonconformity earth science,1537449,1537449,0.8281337,99
1116380,what is a nonconformity earth science,1045542,1045542,0.82723343,100
1116380,what is a nonconformity earth science,5631518,5631518,0.82716197,101
1116380,what is a nonconformity earth science,8113949,8113949,0.82711226,102
1116380,what is a nonconformity earth science,2626983,2626983,0.82687604,103
1116380,what is a nonconformity earth science,3104315,3104315,0.8261305,104
1116380,what is a nonconformity earth science,6993309,6993309,0.8256758,105
1116380,what is a nonconformity earth science,1682893,1682893,0.8256655,106
1116380,what is a nonconformity earth science,3992321,3992321,0.82402956,107
1116380,what is a nonconformity earth science,8240242,8240242,0.8234814,108
1116380,what is a nonconformity earth science,6938528,6938528,0.823183,109
1116380,what is a nonconformity earth science,4118338,4118338,0.8226968,110
1116380,what is a nonconformity earth science,8239161,8239161,0.822612,111
1116380,what is a nonconformity earth science,4671820,4671820,0.82202077,112
1116380,what is a nonconformity earth science,1747909,1747909,0.8219825,113
1116380,what is a nonconformity earth science,283266,283266,0.8216987,114
1116380,what is a nonconformity earth science,953274,953274,0.82163,115
1116380,what is a nonconformity earth science,7585182,7585182,0.8216052,116
1116380,what is a nonconformity earth science,6841535,6841535,0.82129204,117
1116380,what is a nonconformity earth science,3588239,3588239,0.8203757,118
1116380,what is a nonconformity earth science,4118331,4118331,0.82010686,119
1121353,what can you do about discrimination in the workplace in oklahoma city,8053108,8053108,0.8774166,0
1121353,what can you do about discrimination in the workplace in oklahoma city,8053109,8053109,0.8737966,1
1121353,what can you do about discrimination in the workplace in oklahoma city,8053113,8053113,0.8581158,2
1121353,what can you do about discrimination in the workplace in oklahoma city,4440318,4440318,0.8553467,3
1121353,what can you do about discrimination in the workplace in oklahoma city,8053117,8053117,0.8529602,4
1121353,what can you do about discrimination in the workplace in oklahoma city,4259960,4259960,0.85076904,5
1121353,what can you do about discrimination in the workplace in oklahoma city,1886363,1886363,0.8464155,6
1121353,what can you do about discrimination in the workplace in oklahoma city,643774,643774,0.84451544,7
1121353,what can you do about discrimination in the workplace in oklahoma city,2213820,2213820,0.84389734,8
1121353,what can you do about discrimination in the workplace in oklahoma city,643770,643770,0.8423661,9
1121353,what can you do about discrimination in the workplace in oklahoma city,935133,935133,0.84218144,10
1121353,what can you do about discrimination in the workplace in oklahoma city,5540041,5540041,0.84199625,11
1121353,what can you do about discrimination in the workplace in oklahoma city,8053112,8053112,0.8418416,12
1121353,what can you do about discrimination in the workplace in oklahoma city,8684415,8684415,0.84171736,13
1121353,what can you do about discrimination in the workplace in oklahoma city,2477448,2477448,0.8416172,14
1121353,what can you do about discrimination in the workplace in oklahoma city,5642762,5642762,0.8413945,15
1121353,what can you do about discrimination in the workplace in oklahoma city,623603,623603,0.8386379,16
1121353,what can you do about discrimination in the workplace in oklahoma city,3641804,3641804,0.8381415,17
1121353,what can you do about discrimination in the workplace in oklahoma city,8041299,8041299,0.8374647,18
1121353,what can you do about discrimination in the workplace in oklahoma city,2213824,2213824,0.8374332,19
1121353,what can you do about discrimination in the workplace in oklahoma city,6606564,6606564,0.83738256,20
1121353,what can you do about discrimination in the workplace in oklahoma city,6352617,6352617,0.8372916,21
1121353,what can you do about discrimination in the workplace in oklahoma city,8560062,8560062,0.83705753,22
1121353,what can you do about discrimination in the workplace in oklahoma city,6434042,6434042,0.83657193,23
1121353,what can you do about discrimination in the workplace in oklahoma city,643775,643775,0.836156,24
1121353,what can you do about discrimination in the workplace in oklahoma city,8081420,8081420,0.83603764,25
1121353,what can you do about discrimination in the workplace in oklahoma city,4468342,4468342,0.83596957,26
1121353,what can you do about discrimination in the workplace in oklahoma city,1101154,1101154,0.83538127,27
1121353,what can you do about discrimination in the workplace in oklahoma city,6352616,6352616,0.8350378,28
1121353,what can you do about discrimination in the workplace in oklahoma city,470459,470459,0.8349799,29
1121353,what can you do about discrimination in the workplace in oklahoma city,8631071,8631071,0.8347151,30
1121353,what can you do about discrimination in the workplace in oklahoma city,8261242,8261242,0.8340548,31
1121353,what can you do about discrimination in the workplace in oklahoma city,2213823,2213823,0.83394647,32
1121353,what can you do about discrimination in the workplace in oklahoma city,3527301,3527301,0.83378935,33
1121353,what can you do about discrimination in the workplace in oklahoma city,4462242,4462242,0.8332033,34
1121353,what can you do about discrimination in the workplace in oklahoma city,6381283,6381283,0.8331566,35
1121353,what can you do about discrimination in the workplace in oklahoma city,5292438,5292438,0.8326721,36
1121353,what can you do about discrimination in the workplace in oklahoma city,4969908,4969908,0.8324853,37
1121353,what can you do about discrimination in the workplace in oklahoma city,5956717,5956717,0.832379,38
1121353,what can you do about discrimination in the workplace in oklahoma city,946643,946643,0.83237255,39
1121353,what can you do about discrimination in the workplace in oklahoma city,4969906,4969906,0.8323138,40
1121353,what can you do about discrimination in the workplace in oklahoma city,6291209,6291209,0.832228,41
1121353,what can you do about discrimination in the workplace in oklahoma city,5539210,5539210,0.83202,42
1121353,what can you do about discrimination in the workplace in oklahoma city,7363356,7363356,0.8319402,43
1121353,what can you do about discrimination in the workplace in oklahoma city,6599525,6599525,0.83147067,44
1121353,what can you do about discrimination in the workplace in oklahoma city,7070396,7070396,0.8314532,45
1121353,what can you do about discrimination in the workplace in oklahoma city,524083,524083,0.8312259,46
1121353,what can you do about discrimination in the workplace in oklahoma city,1006050,1006050,0.8311826,47
1121353,what can you do about discrimination in the workplace in oklahoma city,270394,270394,0.8310833,48
1121353,what can you do about discrimination in the workplace in oklahoma city,5884499,5884499,0.83095807,49
1121353,what can you do about discrimination in the workplace in oklahoma city,5730743,5730743,0.83083475,50
1121353,what can you do about discrimination in the workplace in oklahoma city,6291207,6291207,0.8305919,51
1121353,what can you do about discrimination in the workplace in oklahoma city,3393185,3393185,0.83053744,52
1121353,what can you do about discrimination in the workplace in oklahoma city,5277902,5277902,0.83053464,53
1121353,what can you do about discrimination in the workplace in oklahoma city,3856519,3856519,0.83040845,54
1121353,what can you do about discrimination in the workplace in oklahoma city,5649140,5649140,0.8304039,55
1121353,what can you do about discrimination in the workplace in oklahoma city,195104,195104,0.83030415,56
1121353,what can you do about discrimination in the workplace in oklahoma city,4182597,4182597,0.8299788,57
1121353,what can you do about discrimination in the workplace in oklahoma city,1452054,1452054,0.8298881,58
1121353,what can you do about discrimination in the workplace in oklahoma city,1643468,1643468,0.82987833,59
